i,rot,t,x,z
3563,-0.9963086843490601,0.0,-2164.760498046875,130.14996337890625
3569,-0.9963086843490601,0.0,-2159.19287109375,130.14996337890625
3575,-0.7651968598365784,0.0,-2196.03857421875,130.14996337890625
3587,-0.9963086843490601,0.0,-2208.4794921875,130.14996337890625
3593,-0.9963086843490601,0.0,-2202.913818359375,130.14996337890625
3600,-0.9963086843490601,0.0,-2197.34619140625,130.14996337890625
3607,-0.7651968598365784,0.0,-2208.346923828125,130.14996337890625
3614,-0.7651968598365784,0.0,-2250.10205078125,130.14996337890625
3620,-0.9963086843490601,0.0,-2253.92626953125,130.14996337890625
3626,-0.9963086843490601,0.0,-2248.358642578125,130.14996337890625
3635,-0.9963086843490601,0.0,-2242.791015625,130.14996337890625
3641,-0.9963086843490601,0.0,-2237.225341796875,130.14996337890625
3646,-0.9963086843490601,0.0,-2231.65771484375,130.14996337890625
3651,-0.9963086843490601,0.0,-2226.090087890625,130.14996337890625
3656,-0.9963086843490601,0.0,-2220.5224609375,130.14996337890625
3660,-0.9963086843490601,0.0,-2214.956787109375,130.14996337890625
3664,-0.9963086843490601,0.0,-2209.38916015625,130.14996337890625
3668,-0.9963086843490601,0.0,-2203.821533203125,130.14996337890625
3673,-0.9963086843490601,0.0,-2198.25390625,130.14996337890625
3680,-0.9963086843490601,0.0,-2192.688232421875,130.14996337890625
3687,-0.9963086843490601,0.0,-2187.12060546875,130.14996337890625
3694,-0.9963086843490601,0.0,-2181.552978515625,130.14996337890625
3734,-0.9963086843490601,0.0,-2175.98583984375,130.14996337890625
3741,-0.9963086843490601,0.0,-2170.418212890625,130.14996337890625
3753,-0.9963086843490601,0.0,-2165.082275390625,130.14996337890625
3762,-0.9963086843490601,0.0,-2159.5146484375,130.14996337890625
3776,-0.9963086843490601,0.0,-2153.948974609375,130.14996337890625
3786,-0.9963086843490601,0.0,-2148.38134765625,130.14996337890625
3796,-0.9963086843490601,0.0,-2142.813720703125,130.14996337890625
3804,-0.9963086843490601,0.0,-2137.24609375,130.14996337890625
3813,-0.9963086843490601,0.0,-2132.08642578125,130.14996337890625
3821,-0.9963086843490601,0.0,-2126.518798828125,130.14996337890625
3829,-0.9963086843490601,0.0,-2120.95166015625,130.14996337890625
3837,-0.9963086843490601,0.0,-2115.383544921875,130.14996337890625
3845,-0.9963086843490601,0.0,-2109.81591796875,130.14996337890625
3853,-0.7651968598365784,0.0,-2116.517822265625,130.14996337890625
3863,-0.7651968598365784,0.0,-2158.27099609375,130.14996337890625
3872,-0.7651968598365784,0.0,-2200.044677734375,130.14996337890625
3881,-0.7651968598365784,0.0,-2241.799560546875,130.14996337890625
3888,-0.7651981711387634,0.0,-2264.57470703125,130.14996337890625
3901,0.7651968598365784,0.0,-2245.59521484375,130.14996337890625
3908,0.7651971578598022,0.0,-2203.84033203125,130.14996337890625
4136,0.7662485241889954,0.0,-1789.9114990234375,130.1919708251953
4397,-0.32624340057373047,0.0,-2283.27783203125,130.37905883789062
4398,-0.32624268531799316,0.0,-2305.57177734375,130.37905883789062
4401,-0.32624340057373047,0.0,-2305.789306640625,130.3790740966797
4460,0.3262426257133484,0.0,-2261.201416015625,130.3790740966797
4466,0.3262426257133484,0.0,-2199.892578125,130.3790740966797
4475,0.3262426257133484,0.0,-2138.57568359375,130.3790740966797
4481,0.3262426257133484,0.0,-2077.266845703125,130.3790740966797
4490,0.3262426257133484,0.0,-2019.5721435546875,130.3790740966797
4498,0.8991066217422485,0.0,-1960.664794921875,130.3790740966797
4508,0.8991066217422485,0.0,-1932.1627197265625,130.3790740966797
4514,0.8991066217422485,0.0,-1903.7725830078125,130.3790740966797
4520,0.8991066217422485,0.0,-1875.3824462890625,130.3790740966797
4524,0.8991066217422485,0.0,-1846.992919921875,130.3790740966797
4528,0.3262426257133484,0.0,-1800.9459228515625,130.3790740966797
4532,-0.43772992491722107,0.0,-1740.684326171875,130.3790740966797
4535,-0.9452861547470093,0.0,-1712.02490234375,130.3790740966797
4539,-0.8991065621376038,0.0,-1717.155029296875,130.3790740966797
4548,-0.3262426257133484,0.0,-1775.171630859375,130.3790740966797
4553,-0.3262426257133484,0.0,-1836.4808349609375,130.3790740966797
4558,-0.8991066217422485,0.0,-1892.4892578125,130.3790740966797
4563,-0.8991065621376038,0.0,-1920.929443359375,130.3790740966797
4574,-0.8991065621376038,0.0,-1949.31884765625,130.3790740966797
4581,-0.8991065621376038,0.0,-1977.70947265625,130.3790740966797
4588,-0.9452861547470093,0.0,-1967.8846435546875,130.3790740966797
4596,-0.43772992491722107,0.0,-1930.2227783203125,130.3790740966797
4605,-0.43772992491722107,0.0,-1871.909912109375,130.3790740966797
4615,0.3262426257133484,0.0,-1811.420654296875,130.3790740966797
4626,0.8991066217422485,0.0,-1782.3277587890625,130.3790740966797
4640,0.8991066217422485,0.0,-1753.9375,130.3790740966797
4652,0.9452857971191406,0.0,-1756.3094482421875,130.3790740966797
4664,0.4377295970916748,0.0,-1787.55078125,130.3790740966797
4675,-0.32624268531799316,0.0,-1846.90234375,130.3790740966797
4686,-0.8991066217422485,0.0,-1902.91552734375,130.3790740966797
4697,-0.8991065621376038,0.0,-1931.3232421875,130.3790740966797
4720,-0.8991065621376038,0.0,-1959.7137451171875,130.3790740966797
4730,-0.32624268531799316,0.0,-1990.8385009765625,130.3790740966797
4741,0.4377295970916748,0.0,-2051.331787109375,130.3790740966797
4751,0.43772992491722107,0.0,-2109.662109375,130.3790740966797
4761,0.43772992491722107,0.0,-2167.9755859375,130.3790740966797
4770,0.43772992491722107,0.0,-2226.3251953125,130.3790740966797
4779,0.9452861547470093,0.0,-2271.872314453125,130.3790740966797
4789,0.9452857971191406,0.0,-2293.032958984375,130.3790740966797
4798,0.8991065621376038,0.0,-2301.413818359375,130.3790740966797
4807,0.32624268531799316,0.0,-2258.36279296875,130.3790740966797
4816,-0.43772992491722107,0.0,-2197.066162109375,130.3790740966797
4825,-0.43772992491722107,0.0,-2138.691650390625,130.3790740966797
4834,-0.9452861547470093,0.0,-2096.523193359375,130.3790740966797
4844,-0.9452861547470093,0.0,-2075.3623046875,130.3790740966797
4852,-0.8991065621376038,0.0,-2075.989013671875,130.3790740966797
4868,-0.3262426257133484,0.0,-2110.071044921875,130.3790740966797
4876,-0.3262426257133484,0.0,-2171.391357421875,130.3790740966797
4885,-0.3262426257133484,0.0,-2232.6982421875,130.3790740966797
4893,-0.8991065621376038,0.0,-2261.79150390625,130.3790740966797
4902,-0.8991065621376038,0.0,-2290.1806640625,130.3790740966797
4911,-0.8991065621376038,0.0,-2318.571044921875,130.3790740966797
4920,-0.8991065621376038,0.0,-2346.959228515625,144.0384063720703
4928,-0.9452861547470093,0.0,-2358.101318359375,137.39622497558594
4936,-0.9452861547470093,0.0,-2336.94189453125,130.37905883789062
4944,-0.43772992491722107,0.0,-2299.280517578125,130.37905883789062
4951,0.3262426257133484,0.0,-2238.29345703125,130.37905883789062
4958,0.3262426257133484,0.0,-2176.984619140625,130.37905883789062
4965,0.8991065621376038,0.0,-2132.92919921875,130.37905883789062
4972,0.8991066217422485,0.0,-2104.540771484375,130.37905883789062
4987,0.8991066217422485,0.0,-2076.150390625,130.37905883789062
4995,0.8991066217422485,0.0,-2047.7625732421875,130.37905883789062
5002,0.8991066217422485,0.0,-2019.3642578125,130.37905883789062
5009,0.8991066217422485,0.0,-1990.9620361328125,130.37905883789062
5016,0.8991066217422485,0.0,-1962.5086669921875,130.37905883789062
5022,0.3262426257133484,0.0,-1919.454345703125,130.37905883789062
5028,0.3262426257133484,0.0,-1858.14501953125,130.37905883789062
5034,-0.4377295970916748,0.0,-1797.3402099609375,130.37905883789062
5040,-0.43772992491722107,0.0,-1739.0252685546875,130.37905883789062
5047,-0.9452861547470093,0.0,-1706.988525390625,130.37905883789062
5053,-0.9452861547470093,0.0,-1685.82861328125,130.37905883789062
5059,-0.8991065621376038,0.0,-1713.4818115234375,130.37905883789062
5066,-0.8991065621376038,0.0,-1741.8712158203125,130.37905883789062
5073,-0.3262426257133484,0.0,-1778.9412841796875,130.37905883789062
5078,-0.3262426257133484,0.0,-1840.2489013671875,130.37905883789062
5088,-0.3262426257133484,0.0,-1901.557373046875,130.37905883789062
5093,-0.8991066217422485,0.0,-1945.613525390625,130.37905883789062
5099,-0.8991065621376038,0.0,-1974.003662109375,130.37905883789062
5106,-0.3262426257133484,0.0,-2014.0653076171875,130.37905883789062
5113,0.4377295970916748,0.0,-2072.965087890625,130.37905883789062
5122,0.4377295970916748,0.0,-2131.27880859375,130.37905883789062
5130,0.9452861547470093,0.0,-2173.4482421875,130.37905883789062
5138,0.8991065621376038,0.0,-2181.8291015625,130.37905883789062
5146,0.3262426257133484,0.0,-2123.814453125,130.37905883789062
5155,0.8991066217422485,0.0,-2067.807373046875,130.37905883789062
5162,0.8991066217422485,0.0,-2039.399658203125,130.37905883789062
5169,0.3262426257133484,0.0,-1999.337890625,130.37905883789062
5175,0.3262426257133484,0.0,-1938.0294189453125,130.37905883789062
5181,0.3262426257133484,0.0,-1876.72021484375,130.37905883789062
5187,0.3262426257133484,0.0,-1815.4095458984375,130.37905883789062
5193,0.3262426257133484,0.0,-1754.1002197265625,130.37905883789062
5199,0.3262426257133484,0.0,-1692.791015625,130.37905883789062
5205,0.3262426257133484,0.0,-1631.4825439453125,130.37905883789062
5210,0.3262426257133484,0.0,-1570.174072265625,130.37905883789062
5215,0.8991066217422485,0.0,-1514.1654052734375,130.37905883789062
5218,0.8991066217422485,0.0,-1485.7581787109375,130.37905883789062
5220,0.8991066217422485,0.0,-1457.367919921875,130.37905883789062
5223,0.8991066217422485,0.0,-1428.977783203125,130.37905883789062
5224,0.8991066217422485,0.0,-1400.5882568359375,130.37905883789062
5226,0.8991066217422485,0.0,-1372.197998046875,130.37905883789062
5229,0.9452861547470093,0.0,-1383.5850830078125,130.37905883789062
5231,0.9452861547470093,0.0,-1404.7449951171875,130.37905883789062
5233,0.9452861547470093,0.0,-1425.9039306640625,130.37905883789062
5237,0.9452861547470093,0.0,-1447.0640869140625,130.37905883789062
5241,0.9452861547470093,0.0,-1468.2239990234375,130.37905883789062
5246,0.9452861547470093,0.0,-1489.3829345703125,130.37905883789062
5252,0.9452861547470093,0.0,-1510.5428466796875,130.37905883789062
5257,0.9452861547470093,0.0,-1531.7017822265625,130.37905883789062
5262,0.9452861547470093,0.0,-1552.8616943359375,130.37905883789062
5267,0.8991065621376038,0.0,-1556.73974609375,130.37905883789062
5272,0.8991066217422485,0.0,-1528.3509521484375,130.37905883789062
5277,0.9452861547470093,0.0,-1503.8133544921875,130.37905883789062
5282,0.9452861547470093,0.0,-1524.8536376953125,130.37905883789062
5287,0.43772992491722107,0.0,-1562.514892578125,130.37905883789062
5292,0.4377295970916748,0.0,-1620.8284912109375,130.37905883789062
5298,-0.8991066217422485,0.0,-1677.5377197265625,130.37905883789062
5303,-0.8991065621376038,0.0,-1706.0535888671875,130.37905883789062
5308,-0.8991065621376038,0.0,-1734.44287109375,130.37905883789062
5313,-0.8991065621376038,0.0,-1762.833251953125,130.37905883789062
5320,-0.8991065621376038,0.0,-1791.223388671875,130.37905883789062
5326,-0.8991065621376038,0.0,-1819.6136474609375,130.37905883789062
5330,-0.8991065621376038,0.0,-1848.0037841796875,130.37905883789062
5335,-0.9452861547470093,0.0,-1832.1187744140625,130.37905883789062
5342,-0.9452861547470093,0.0,-1810.9598388671875,130.37905883789062
5348,-0.9452861547470093,0.0,-1789.7999267578125,130.37905883789062
5355,-0.8991066217422485,0.0,-1772.520263671875,130.37905883789062
5363,-0.8991065621376038,0.0,-1800.7977294921875,130.37905883789062
5372,-0.8991065621376038,0.0,-1829.18701171875,130.37905883789062
5381,-0.8991065621376038,0.0,-1857.577392578125,130.37905883789062
5390,-0.8991065621376038,0.0,-1885.9676513671875,130.37905883789062
5398,-0.8991065621376038,0.0,-1914.35693359375,130.37905883789062
5407,-0.8991065621376038,0.0,-1942.7789306640625,130.37905883789062
5413,-0.8991065621376038,0.0,-1971.169189453125,130.37905883789062
5419,-0.8991065621376038,0.0,-1999.5594482421875,130.37905883789062
5428,-0.8991065621376038,0.0,-2027.9495849609375,130.37905883789062
5433,-0.8991065621376038,0.0,-2056.340576171875,130.37905883789062
5439,-0.8991065621376038,0.0,-2084.72900390625,130.37905883789062
5444,-0.8991065621376038,0.0,-2113.117431640625,130.37905883789062
5449,-0.8991065621376038,0.0,-2141.507568359375,130.37905883789062
5454,-0.3262426257133484,0.0,-2193.537109375,130.37905883789062
5461,-0.3262426257133484,0.0,-2254.845947265625,130.37905883789062
5468,-0.3262426257133484,0.0,-2316.15478515625,130.37905883789062
5474,-0.8991066217422485,0.0,-2375.060546875,154.17242431640625
5479,-0.8991065621376038,0.0,-2403.56298828125,154.17242431640625
5484,-0.32624268531799316,0.0,-2446.617431640625,145.12046813964844
5490,-0.3262426257133484,0.0,-2507.92626953125,130.37905883789062
5495,-0.3262426257133484,0.0,-2569.386962890625,130.37905883789062
5500,-0.3262426257133484,0.0,-2630.774658203125,130.37905883789062
5505,-0.3262426257133484,0.0,-2692.08349609375,130.37905883789062
5515,-0.3262426257133484,0.0,-2753.392333984375,130.37905883789062
5519,-0.3262426257133484,0.0,-2814.69921875,130.37905883789062
5523,-0.3262426257133484,0.0,-2876.009033203125,130.37905883789062
5527,0.43772992491722107,0.0,-2935.7724609375,130.37905883789062
5532,-0.3262426257133484,0.0,-2995.41064453125,130.37905883789062
5538,-0.3262426257133484,0.0,-3056.719482421875,130.37905883789062
5544,-0.32624268531799316,0.0,-3091.539306640625,130.37905883789062
5550,-0.3262426257133484,0.0,-3152.805908203125,130.37905883789062
5556,-0.3262426257133484,0.0,-3214.11474609375,130.37905883789062
5561,0.43772992491722107,0.0,-3273.299560546875,130.37905883789062
5566,-0.3262426257133484,0.0,-3332.376220703125,130.37905883789062
5571,-0.3262426257133484,0.0,-3393.690673828125,130.37905883789062
5576,-0.3262426257133484,0.0,-3454.999267578125,130.37905883789062
5630,-0.5403363704681396,0.0,-3477.293212890625,130.37905883789062
5885,0.32624268531799316,0.0,-4070.699951171875,131.60325622558594
5892,-0.43772992491722107,0.0,-4009.893798828125,131.60325622558594
5903,-0.43772992491722107,0.0,-3951.579345703125,131.60325622558594
5908,0.3262426257133484,0.0,-3891.953369140625,131.60325622558594
5913,0.3262426257133484,0.0,-3830.644775390625,131.60325622558594
5918,0.3262426257133484,0.0,-3769.336181640625,130.14996337890625
5926,0.3262426257133484,0.0,-3708.02734375,130.14996337890625
5931,-0.43772992491722107,0.0,-3648.13134765625,130.14996337890625
5935,-0.43772992491722107,0.0,-3589.818115234375,130.14996337890625
5939,-0.43772992491722107,0.0,-3531.50439453125,130.14996337890625
5944,-0.43772992491722107,0.0,-3473.191162109375,130.14996337890625
5949,-0.43772992491722107,0.0,-3414.869873046875,130.14996337890625
5955,-0.43772992491722107,0.0,-3356.555908203125,130.14996337890625
5959,-0.43772992491722107,0.0,-3298.243896484375,130.14996337890625
5962,0.3262426257133484,0.0,-3236.71142578125,130.14996337890625
5966,0.3262426257133484,0.0,-3175.402587890625,130.14996337890625
5974,0.3262426257133484,0.0,-3114.09375,130.14996337890625
5980,0.3262426257133484,0.0,-3052.785888671875,130.14996337890625
5985,0.3262426257133484,0.0,-2991.47705078125,130.14996337890625
5986,0.32624274492263794,0.0,-2974.756103515625,130.14996337890625
5995,0.43772992491722107,0.0,-3018.5693359375,130.14996337890625
6001,0.4377295970916748,0.0,-3076.88427734375,130.14996337890625
6007,-0.32624268531799316,0.0,-3136.236572265625,130.14996337890625
6014,-0.3262426257133484,0.0,-3197.546630859375,130.14996337890625
6021,-0.3262426257133484,0.0,-3258.853515625,130.14996337890625
6030,-0.3262426257133484,0.0,-3320.162353515625,130.14996337890625
6040,-0.3262426257133484,0.0,-3381.47900390625,130.14996337890625
6048,0.43772992491722107,0.0,-3442.01318359375,130.14996337890625
6055,0.9452861547470093,0.0,-3474.048828125,130.14996337890625
6069,0.43772992491722107,0.0,-3504.9560546875,130.14996337890625
6076,0.43772992491722107,0.0,-3563.268798828125,130.14996337890625
6082,-0.32624268531799316,0.0,-3623.43994140625,130.14996337890625
6088,-0.3262426257133484,0.0,-3684.748779296875,130.14996337890625
6094,0.43772992491722107,0.0,-3744.46533203125,130.14996337890625
6100,0.43772992491722107,0.0,-3802.778564453125,130.14996337890625
6107,0.43772992491722107,0.0,-3861.091796875,131.59365844726562
6113,-0.3262426257133484,0.0,-3920.991943359375,131.59365844726562
6119,-0.3262426257133484,0.0,-3982.298828125,131.59365844726562
6125,-0.32624268531799316,0.0,-4026.06298828125,131.59365844726562
6131,-0.3262426257133484,0.0,-4087.364501953125,131.59365844726562
6138,-0.3262426257133484,0.0,-4148.67431640625,131.59365844726562
6144,-0.3262426257133484,0.0,-4209.98583984375,130.14996337890625
6150,-0.3262426257133484,0.0,-4271.29345703125,130.14996337890625
6156,-0.3262426257133484,0.0,-4332.6044921875,130.14996337890625
6162,-0.3262426257133484,0.0,-4393.91552734375,130.14996337890625
6167,-0.8991065621376038,0.0,-4431.9853515625,131.43536376953125
6168,-0.4183977246284485,0.0,-4462.1328125,131.43536376953125
6173,-0.9452861547470093,0.0,-4453.693359375,131.43536376953125
6176,-0.9452861547470093,0.0,-4433.48095703125,131.43536376953125
6179,-0.43772992491722107,0.0,-4389.064453125,131.43536376953125
6183,-0.43772992491722107,0.0,-4330.71533203125,131.43536376953125
6188,-0.43772992491722107,0.0,-4272.400390625,131.43536376953125
6192,-0.43772992491722107,0.0,-4214.08935546875,131.43536376953125
6214,-0.4377291202545166,0.0,-3664.022216796875,130.30886840820312
6217,0.3262426257133484,0.0,-3613.859375,130.30886840820312
6220,0.3262426257133484,0.0,-3552.552490234375,130.30886840820312
6223,0.3262426257133484,0.0,-3491.24365234375,130.30886840820312
6227,0.3262426257133484,0.0,-3429.934814453125,130.30886840820312
6230,0.3262426257133484,0.0,-3368.6259765625,130.30886840820312
6233,0.3262426257133484,0.0,-3307.314697265625,130.30886840820312
6236,0.9452861547470093,0.0,-3267.113037109375,130.30886840820312
6274,0.9452857971191406,0.0,-3288.1728515625,130.30886840820312
6436,-0.32624268531799316,0.0,-3334.882080078125,130.30886840820312
6530,0.32624268531799316,0.0,-3840.745361328125,130.1919708251953
6537,0.32644712924957275,0.0,-3779.439208984375,130.1919708251953
6543,0.32687869668006897,0.0,-3717.82763671875,130.1919708251953
6556,0.3271556496620178,0.0,-3656.53759765625,130.1919708251953
6561,0.3269847333431244,0.0,-3612.862060546875,130.1919708251953
6712,0.3262426257133484,0.0,-3552.637939453125,130.1919708251953
6713,0.9994673728942871,0.0,-3535.9169921875,130.1919708251953
6720,-0.3262426257133484,0.0,-3555.492431640625,130.1919708251953
6724,-0.3262426257133484,0.0,-3582.71826171875,130.1919708251953
6772,-0.326243132352829,0.0,-4195.1171875,131.4770050048828
6780,-0.3262426257133484,0.0,-4206.26708984375,131.4770050048828
6788,-0.3262426257133484,0.0,-4267.5751953125,131.4770050048828
6796,-0.3262426257133484,0.0,-4328.8828125,132.55015563964844
6804,-0.3262426257133484,0.0,-4390.19677734375,132.55015563964844
6812,-0.3262426257133484,0.0,-4451.51708984375,132.55015563964844
6820,-0.3262426257133484,0.0,-4512.82470703125,132.55015563964844
6827,-0.8991065621376038,0.0,-4556.8818359375,132.55015563964844
6834,-0.8991065621376038,0.0,-4585.271484375,132.55015563964844
6841,-0.9452861547470093,0.0,-4578.396484375,132.55015563964844
6848,-0.8991065621376038,0.0,-4588.0322265625,130.23313903808594
6855,-0.3262426257133484,0.0,-4643.0546875,130.23313903808594
6861,-0.3262426257133484,0.0,-4676.55224609375,130.23313903808594
6869,-0.3262426257133484,0.0,-4736.60009765625,130.23313903808594
6876,-0.3262426257133484,0.0,-4797.9111328125,130.23313903808594
6892,-0.3262426257133484,0.0,-4859.22802734375,130.23313903808594
6898,-0.3262426257133484,0.0,-4920.5361328125,130.23313903808594
6907,-0.3262426257133484,0.0,-4981.9033203125,130.23313903808594
6912,-0.3262426257133484,0.0,-5043.2109375,130.23313903808594
6917,-0.3262426257133484,0.0,-5104.52197265625,130.23313903808594
6922,0.43772992491722107,0.0,-5163.6962890625,130.23313903808594
6927,-0.3262426257133484,0.0,-5224.41015625,130.23313903808594
6936,-0.3262426257133484,0.0,-5285.7216796875,130.23313903808594
6941,-0.3262426257133484,0.0,-5347.03271484375,130.23313903808594
6946,-0.3262426257133484,0.0,-5408.3408203125,130.23313903808594
6952,0.4377295970916748,0.0,-5469.41357421875,130.23313903808594
6958,0.4377295970916748,0.0,-5527.73583984375,130.23313903808594
6965,-0.3262426257133484,0.0,-5588.44921875,130.23313903808594
6970,-0.3262426257133484,0.0,-5649.7607421875,130.23313903808594
6975,-0.3262426257133484,0.0,-5711.07373046875,130.23313903808594
6981,-0.3262426257133484,0.0,-5772.380859375,130.23313903808594
6987,-0.3262426257133484,0.0,-5833.69140625,130.23313903808594
6995,-0.3262426257133484,0.0,-5895.00244140625,130.23313903808594
7003,0.4377295970916748,0.0,-5954.4501953125,130.23313903808594
7009,0.4377295970916748,0.0,-6012.76513671875,130.23313903808594
7015,0.9452857971191406,0.0,-6068.32763671875,130.23313903808594
7021,0.9452857971191406,0.0,-6079.98486328125,130.23313903808594
7048,0.43772992491722107,0.0,-6095.98046875,130.23313903808594
7056,0.43772992491722107,0.0,-6154.310546875,130.23313903808594
7061,0.43772992491722107,0.0,-6212.62548828125,130.23313903808594
7066,0.43772992491722107,0.0,-6270.9404296875,130.23313903808594
7071,0.43772992491722107,0.0,-6329.25537109375,130.6197967529297
7076,0.43772992491722107,0.0,-6387.56640625,132.33416748046875
7079,0.9452857971191406,0.0,-6436.49169921875,132.33416748046875
7083,0.9452857971191406,0.0,-6457.65185546875,130.6461944580078
7087,0.8991066217422485,0.0,-6448.01416015625,130.6461944580078
7091,0.8991066217422485,0.0,-6419.61669921875,130.19195556640625
7095,0.8991066217422485,0.0,-6391.22314453125,130.6549835205078
7099,0.8991066217422485,0.0,-6362.81494140625,130.6549835205078
7103,0.8991066217422485,0.0,-6334.42529296875,130.6549835205078
7107,0.8991066217422485,0.0,-6306.03173828125,130.6549835205078
7113,0.9452857971191406,0.0,-6308.40380859375,130.59701538085938
7117,0.9452857971191406,0.0,-6329.5595703125,130.59701538085938
7122,0.9452857971191406,0.0,-6350.71533203125,130.59701538085938
7127,0.9452857971191406,0.0,-6371.87109375,130.59701538085938
7133,0.9452857971191406,0.0,-6393.03076171875,130.59701538085938
7138,0.9452857971191406,0.0,-6414.1865234375,130.59701538085938
7143,0.4377295970916748,0.0,-6438.38916015625,130.59701538085938
7147,0.4377295970916748,0.0,-6496.6484375,130.59701538085938
7155,0.4377295970916748,0.0,-6554.96337890625,130.59701538085938
7161,0.4377295970916748,0.0,-6613.2783203125,130.05003356933594
7167,0.4377295970916748,0.0,-6671.59326171875,130.05003356933594
7173,0.4377295970916748,0.0,-6729.90673828125,130.05003356933594
7180,0.4377295970916748,0.0,-6788.2216796875,130.05003356933594
7186,0.4377295970916748,0.0,-6846.53662109375,131.60317993164062
7192,0.4377295970916748,0.0,-6904.84765625,131.60317993164062
7198,0.4377295970916748,0.0,-6963.16259765625,131.60317993164062
7204,0.4377295970916748,0.0,-7021.4775390625,131.60317993164062
7210,0.4377295970916748,0.0,-7079.79248046875,131.60317993164062
7217,0.4377295970916748,0.0,-7138.103515625,131.60317993164062
7225,0.4377295970916748,0.0,-7196.41845703125,130.05001831054688
7233,-0.32624268531799316,0.0,-7255.1875,130.05001831054688
7240,0.43772992491722107,0.0,-7309.56591796875,130.05001831054688
7246,0.43772992491722107,0.0,-7367.876953125,130.05001831054688
7251,-0.3262426257133484,0.0,-7428.865234375,130.05001831054688
7260,-0.8991066217422485,0.0,-7484.8759765625,130.05001831054688
7266,-0.8991065621376038,0.0,-7513.2841796875,130.05001831054688
7271,-0.3262426257133484,0.0,-7547.3681640625,130.05001831054688
7276,-0.3262426257133484,0.0,-7608.67041015625,130.05001831054688
7281,-0.3262426257133484,0.0,-7669.978515625,130.05001831054688
7285,-0.3262426257133484,0.0,-7731.2890625,130.05001831054688
7288,-0.8991065621376038,0.0,-7772.3544921875,130.05001831054688
7291,-0.32624268531799316,0.0,-7809.42431640625,130.05001831054688
7297,-0.3262426257133484,0.0,-7870.7333984375,130.05001831054688
7301,-0.8991065621376038,0.0,-7905.81103515625,130.05001831054688
7306,-0.8991065621376038,0.0,-7934.20458984375,130.05001831054688
7310,-0.8991065621376038,0.0,-7962.59423828125,130.05001831054688
7314,-0.8991065621376038,0.0,-7990.98779296875,130.05001831054688
7318,-0.8991065621376038,0.0,-8019.37744140625,130.05001831054688
7322,-0.8991065621376038,0.0,-8047.77099609375,130.05001831054688
7330,-0.8991065621376038,0.0,-8076.16064453125,130.05001831054688
7334,-0.8991065621376038,0.0,-8104.55419921875,130.05001831054688
7338,-0.8991065621376038,0.0,-8132.94384765625,130.05001831054688
7345,-0.8991065621376038,0.0,-8161.33740234375,130.05001831054688
7353,-0.8991065621376038,0.0,-8189.72705078125,130.05001831054688
7358,-0.8991065621376038,0.0,-8218.1181640625,130.05001831054688
7360,-0.8991065621376038,0.0,-8246.5146484375,130.05001831054688
7362,-0.8991065621376038,0.0,-8274.904296875,130.05001831054688
7364,-0.8991065621376038,0.0,-8303.2939453125,130.05001831054688
7366,-0.8991065621376038,0.0,-8331.68359375,130.05001831054688
7368,-0.8991065621376038,0.0,-8360.0810546875,130.05001831054688
7370,-0.8991065621376038,0.0,-8388.4931640625,130.05001831054688
7372,-0.8991065621376038,0.0,-8416.8828125,130.05001831054688
7374,-0.8991065621376038,0.0,-8445.2802734375,130.05001831054688
7376,-0.8991065621376038,0.0,-8473.669921875,130.05001831054688
7381,-0.8991065621376038,0.0,-8480.5654296875,130.1919708251953
7384,-0.8991065621376038,0.0,-8462.73828125,130.1919708251953
7387,-0.9452861547470093,0.0,-8424.9697265625,130.1919708251953
7389,-0.43772992491722107,0.0,-8391.6171875,130.1919708251953
7391,-0.43772992491722107,0.0,-8333.31640625,130.1919708251953
7394,-0.43772992491722107,0.0,-8275.009765625,130.1919708251953
7399,-0.43772992491722107,0.0,-8216.6953125,130.1919708251953
7403,-0.43772992491722107,0.0,-8158.3857421875,130.1919708251953
7407,-0.43772992491722107,0.0,-8100.07080078125,130.1919708251953
7411,-0.43772992491722107,0.0,-8041.7470703125,130.1919708251953
7414,-0.43772992491722107,0.0,-7983.43212890625,130.1919708251953
7416,-0.43772992491722107,0.0,-7925.1171875,130.1919708251953
7418,-0.43772992491722107,0.0,-7866.80615234375,130.1919708251953
7420,-0.43772992491722107,0.0,-7808.4912109375,130.46096801757812
7422,-0.43772992491722107,0.0,-7750.17626953125,130.46096801757812
7425,-0.43772992491722107,0.0,-7691.861328125,130.46096801757812
7427,0.8991066217422485,0.0,-7656.93359375,130.46096801757812
7430,0.8991066217422485,0.0,-7628.5439453125,130.46096801757812
7434,0.8991066217422485,0.0,-7597.63671875,130.46096801757812
7438,0.3262426257133484,0.0,-7555.45263671875,130.46096801757812
7441,0.3262426257133484,0.0,-7494.18505859375,130.46096801757812
7444,0.3262426257133484,0.0,-7432.873046875,130.46096801757812
7447,-0.43772992491722107,0.0,-7374.2470703125,130.46096801757812
7556,-0.8991066217422485,0.0,-7386.8740234375,130.46096801757812
7558,-0.8991066217422485,0.0,-7415.263671875,130.46096801757812
7560,-0.8991066217422485,0.0,-7443.6572265625,130.46096801757812
7562,-0.8991066217422485,0.0,-7472.046875,130.46096801757812
7565,-0.8991066217422485,0.0,-7500.4404296875,130.46096801757812
7566,-0.8991066217422485,0.0,-7528.830078125,130.1920623779297
7569,-0.8991066217422485,0.0,-7557.22265625,130.1920623779297
